date,unit_sales,year,month,day,day_of_week,quarter,week_of_year,is_weekend,is_month_start,is_month_end,lag_1,lag_7,lag_14,lag_30,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,oil_price_interpolated,oil_lag_1,oil_rolling_7d_mean,is_national_holiday,is_regional_holiday,is_local_holiday
2013-06-21,473.0,2013,6,21,4,2,25,0,0,0,335.0,470.0,466.0,455.0,482.57142857142856,517.0714285714286,476.3,139.0837363399676,93.81,94.89,97.56285714285715,0,0,0
2013-06-22,502.0,2013,6,22,5,2,25,1,0,0,473.0,747.0,904.0,372.0,483.0,517.5714285714286,476.9,139.04315876734069,93.81,93.81,96.98857142857142,0,0,0
2013-06-23,770.0,2013,6,23,6,2,25,1,0,0,502.0,481.0,794.0,532.0,448.0,488.85714285714283,481.23333333333335,79.67433714816747,93.81,93.81,96.41428571428573,0,0,1
2013-06-24,484.0,2013,6,24,0,2,26,0,0,0,770.0,424.0,511.0,392.0,489.2857142857143,487.14285714285717,489.1666666666667,146.4874446106947,95.07,93.81,95.84,0,0,0
2013-06-25,345.0,2013,6,25,1,2,26,0,0,0,484.0,560.0,305.0,532.0,497.85714285714283,485.2142857142857,492.23333333333335,143.76071388645366,95.25,95.07,95.44142857142856,0,1,1
2013-06-25,345.0,2013,6,25,1,2,26,0,0,0,484.0,560.0,305.0,532.0,497.85714285714283,485.2142857142857,492.23333333333335,143.76071388645366,95.25,95.07,95.44142857142856,0,1,1
2013-06-26,555.0,2013,6,26,2,2,26,0,0,0,345.0,361.0,475.0,291.0,467.14285714285717,488.07142857142856,486.0,151.05344371163056,95.47,95.25,94.98285714285713,0,0,0
2013-06-27,352.0,2013,6,27,3,2,26,0,0,0,555.0,335.0,406.0,293.0,494.85714285714283,493.7857142857143,494.8,146.04728523258981,97.0,95.47,94.58714285714287,0,0,0
2013-06-28,374.0,2013,6,28,4,2,26,0,0,0,352.0,473.0,470.0,420.0,497.2857142857143,489.92857142857144,496.76666666666665,143.05676528999956,96.36,97.0,94.88857142857144,0,0,0
2013-06-29,489.0,2013,6,29,5,2,26,1,0,0,374.0,502.0,747.0,271.0,483.14285714285717,483.07142857142856,495.23333333333335,150.5550049776142,96.36,96.36,95.25285714285714,0,0,0
2013-06-30,669.0,2013,6,30,6,2,26,1,0,1,489.0,770.0,481.0,488.0,481.2857142857143,464.64285714285717,502.5,150.36368609221444,96.36,96.36,95.61714285714287,0,0,0
2013-07-01,422.0,2013,7,1,0,3,27,0,1,0,669.0,484.0,424.0,777.0,466.85714285714283,478.07142857142856,508.53333333333336,119.77677650728492,97.94,96.36,95.98142857142857,0,0,0
2013-07-02,421.0,2013,7,2,1,3,27,0,0,0,422.0,345.0,560.0,656.0,458.0,477.92857142857144,496.7,120.58745097784103,99.65,97.94,96.39142857142856,0,0,0
2013-07-03,510.0,2013,7,3,2,3,27,0,0,0,421.0,555.0,361.0,462.0,468.85714285714283,468.0,488.8666666666667,111.82043428555185,101.92,99.65,97.02000000000001,0,0,1
2013-07-03,510.0,2013,7,3,2,3,27,0,0,0,421.0,555.0,361.0,462.0,468.85714285714283,468.0,488.8666666666667,111.82043428555185,101.92,99.65,97.02000000000001,0,0,1
2013-07-04,463.0,2013,7,4,3,3,27,0,0,0,510.0,352.0,335.0,370.0,462.42857142857144,478.64285714285717,490.46666666666664,107.24249335479041,102.505,101.92,97.94142857142857,0,0,0
2013-07-05,439.0,2013,7,5,4,3,27,0,0,0,463.0,374.0,473.0,459.0,478.2857142857143,487.7857142857143,493.56666666666666,95.78746314230271,103.09,102.505,98.72785714285715,0,0,0
2013-07-06,590.0,2013,7,6,5,3,27,1,0,0,439.0,489.0,502.0,280.0,487.57142857142856,485.35714285714283,492.9,86.71381501401972,103.09,103.09,99.68928571428572,0,0,0
2013-07-07,665.0,2013,7,7,6,3,27,1,0,0,590.0,669.0,770.0,466.0,502.0,491.64285714285717,503.23333333333335,94.99824559783514,103.09,103.09,100.6507142857143,0,0,0
2013-07-08,265.0,2013,7,8,0,3,28,0,0,0,665.0,422.0,484.0,904.0,501.42857142857144,484.14285714285717,509.8666666666667,93.83115534983915,103.03,103.09,101.61214285714286,0,0,0
2013-07-09,393.0,2013,7,9,1,3,28,0,0,0,265.0,421.0,345.0,794.0,479.0,468.5,488.56666666666666,128.3835399626184,103.46,103.03,102.33928571428571,0,0,0
2013-07-10,550.0,2013,7,10,2,3,28,0,0,0,393.0,510.0,555.0,511.0,475.0,471.92857142857144,475.2,130.90327217707954,106.41,103.46,102.88357142857141,0,0,0
2013-07-11,262.0,2013,7,11,3,3,28,0,0,0,550.0,463.0,352.0,305.0,480.7142857142857,471.57142857142856,476.5,133.532410904262,104.77,106.41,103.52499999999999,0,0,0
2013-07-12,397.0,2013,7,12,4,3,28,0,0,0,262.0,439.0,374.0,475.0,452.0,465.14285714285717,475.06666666666666,157.4462871373384,105.85,104.77,103.84857142857143,0,0,0
2013-07-13,466.0,2013,7,13,5,3,28,1,0,0,397.0,590.0,489.0,406.0,446.0,466.7857142857143,472.46666666666664,158.81855475143072,105.85,105.85,104.24285714285713,0,0,0
2013-07-14,449.0,2013,7,14,6,3,28,1,0,0,466.0,665.0,669.0,470.0,428.2857142857143,465.14285714285717,474.46666666666664,146.51929825761727,105.85,105.85,104.63714285714285,0,0,0
2013-07-15,484.0,2013,7,15,0,3,29,0,0,0,449.0,265.0,422.0,747.0,397.42857142857144,449.42857142857144,473.76666666666665,105.30726018475106,106.2,105.85,105.03142857142858,0,0,0
2013-07-16,443.0,2013,7,16,1,3,29,0,0,0,484.0,393.0,421.0,481.0,428.7142857142857,453.85714285714283,465.0,90.96100682108022,105.88,106.2,105.48428571428572,0,0,0
2013-07-17,469.0,2013,7,17,2,3,29,0,0,0,443.0,550.0,510.0,424.0,435.85714285714283,455.42857142857144,463.73333333333335,89.64267691122,106.39,105.88,105.83,0,0,0
2013-07-18,292.0,2013,7,18,3,3,29,0,0,0,469.0,262.0,463.0,560.0,424.2857142857143,452.5,465.23333333333335,76.75440114571889,107.94,106.39,105.82714285714285,0,0,0
2013-07-19,278.0,2013,7,19,4,3,29,0,0,0,292.0,397.0,439.0,361.0,428.57142857142856,440.2857142857143,456.3,66.30951953492215,108.0,107.94,106.28,0,0,0
2013-07-20,605.0,2013,7,20,5,3,29,1,0,0,278.0,466.0,590.0,335.0,411.57142857142856,428.7857142857143,453.53333333333336,87.5915847229946,108.0,108.0,106.58714285714287,0,0,0
2013-07-21,817.0,2013,7,21,6,3,29,1,0,0,605.0,449.0,665.0,473.0,431.42857142857144,429.85714285714283,462.53333333333336,113.8168955572307,108.0,108.0,106.89428571428572,0,0,0
2013-07-22,295.0,2013,7,22,0,3,30,0,0,0,817.0,484.0,265.0,502.0,484.0,440.7142857142857,474.0,185.62327440275342,106.61,108.0,107.20142857142856,0,0,0
2013-07-23,470.0,2013,7,23,1,3,30,0,0,0,295.0,443.0,393.0,770.0,457.0,442.85714285714283,467.1,198.8944443668547,107.13,106.61,107.26,0,0,1
2013-07-24,431.0,2013,7,24,2,3,30,0,0,0,470.0,469.0,550.0,484.0,460.85714285714283,448.35714285714283,457.1,198.83949018528168,105.41,107.13,107.43857142857144,0,0,1
2013-07-25,282.0,2013,7,25,3,3,30,0,0,0,431.0,292.0,262.0,345.0,455.42857142857144,439.85714285714283,455.3333333333333,199.09868335648426,105.47,105.41,107.29857142857144,0,0,1
2013-07-26,596.0,2013,7,26,4,3,30,0,0,0,282.0,278.0,397.0,555.0,454.0,441.2857142857143,453.23333333333335,200.49771403518096,104.76,105.47,106.94571428571429,0,0,0
2013-07-27,548.0,2013,7,27,5,3,30,1,0,0,596.0,605.0,466.0,352.0,499.42857142857144,455.5,454.6,189.70930142620566,104.76,104.76,106.48285714285714,0,0,0
2013-07-28,700.0,2013,7,28,6,3,30,1,0,0,548.0,817.0,449.0,374.0,491.2857142857143,461.35714285714283,461.1333333333333,185.60146756398416,104.76,104.76,106.02,0,0,0
2013-07-29,414.0,2013,7,29,0,3,31,0,0,0,700.0,295.0,484.0,489.0,474.57142857142856,479.2857142857143,472.0,153.9500537434753,104.61,104.76,105.55714285714285,0,0,0
2013-07-30,353.0,2013,7,30,1,3,31,0,0,0,414.0,470.0,443.0,669.0,491.57142857142856,474.2857142857143,469.5,136.38408648965958,103.14,104.61,105.27142857142857,0,0,0
2013-07-31,570.0,2013,7,31,2,3,31,0,0,1,353.0,431.0,469.0,422.0,474.85714285714283,467.85714285714283,458.96666666666664,146.27876192556485,105.1,103.14,104.70142857142856,0,0,0
2013-08-01,462.0,2013,8,1,3,3,31,0,1,0,570.0,282.0,292.0,421.0,494.7142857142857,475.07142857142856,463.9,148.7466686301624,107.93,105.1,104.65714285714286,0,0,0
2013-08-02,464.0,2013,8,2,4,3,31,0,0,0,462.0,596.0,278.0,510.0,520.4285714285714,487.2142857142857,465.26666666666665,118.28476535161087,106.94,107.93,105.00857142857141,0,0,0
2013-08-03,657.0,2013,8,3,5,3,31,1,0,0,464.0,548.0,605.0,463.0,501.57142857142856,500.5,463.73333333333335,114.69649390581048,106.94,106.94,105.32000000000001,0,0,0
2013-08-04,681.0,2013,8,4,6,3,31,1,0,0,657.0,700.0,817.0,439.0,517.1428571428571,504.2142857142857,470.2,128.60589485119303,106.94,106.94,105.63142857142859,0,0,0
2013-08-05,461.0,2013,8,5,0,3,32,0,0,0,681.0,414.0,295.0,590.0,514.4285714285714,494.5,478.26666666666665,124.22943443867199,106.61,106.94,105.94285714285715,0,0,1
2013-08-06,328.0,2013,8,6,1,3,32,0,0,0,461.0,353.0,470.0,665.0,521.1428571428571,506.35714285714283,473.96666666666664,119.05940894000267,105.32,106.61,106.22857142857143,0,0,0
2013-08-07,403.0,2013,8,7,2,3,32,0,0,0,328.0,570.0,431.0,265.0,517.5714285714286,496.2142857142857,462.73333333333335,125.16237073345557,104.41,105.32,106.53999999999999,0,0,0
2013-08-08,360.0,2013,8,8,3,3,32,0,0,0,403.0,462.0,282.0,393.0,493.7142857142857,494.2142857142857,467.3333333333333,129.34928718488558,103.45,104.41,106.44142857142857,0,0,0
2013-08-09,347.0,2013,8,9,4,3,32,0,0,0,360.0,464.0,596.0,550.0,479.14285714285717,499.7857142857143,466.23333333333335,138.9093572219288,106.04,103.45,105.80142857142857,0,0,0
2013-08-10,570.0,2013,8,10,5,3,32,1,0,0,347.0,657.0,548.0,262.0,462.42857142857144,482.0,459.46666666666664,147.79023100649198,106.04,106.04,105.67285714285715,1,0,0
2013-08-11,662.0,2013,8,11,6,3,32,1,0,0,570.0,681.0,700.0,397.0,450.0,483.57142857142856,469.73333333333335,131.4559495293634,106.04,106.04,105.5442857142857,0,0,0
2013-08-12,423.0,2013,8,12,0,3,33,0,0,0,662.0,461.0,414.0,466.0,447.2857142857143,480.85714285714283,478.56666666666666,125.97316418681389,106.19,106.04,105.41571428571429,0,0,0
2013-08-13,405.0,2013,8,13,1,3,33,0,0,0,423.0,328.0,353.0,449.0,441.85714285714283,481.5,477.1333333333333,126.10237715368174,106.78,106.19,105.35571428571428,0,0,0
2013-08-14,454.0,2013,8,14,2,3,33,0,0,0,405.0,403.0,570.0,484.0,452.85714285714283,485.2142857142857,475.6666666666667,117.58603739592583,106.89,106.78,105.56428571428572,0,0,0
2013-08-15,339.0,2013,8,15,3,3,33,0,0,0,454.0,360.0,462.0,443.0,460.14285714285717,476.92857142857144,474.6666666666667,115.54426074226306,107.43,106.89,105.91857142857143,0,0,1
2013-08-16,469.0,2013,8,16,4,3,33,0,0,0,339.0,347.0,464.0,469.0,457.14285714285717,468.14285714285717,471.2,118.80436099098414,107.58,107.43,106.48714285714287,0,0,0
2013-08-17,495.0,2013,8,17,5,3,33,1,0,0,469.0,570.0,657.0,292.0,474.57142857142856,468.5,471.2,108.45099837078008,107.58,107.58,106.70714285714284,0,0,0
2013-08-18,681.0,2013,8,18,6,3,33,1,0,0,495.0,662.0,681.0,278.0,463.85714285714283,456.92857142857144,477.96666666666664,100.89339022193711,107.58,107.58,106.92714285714285,0,0,0
2013-08-19,376.0,2013,8,19,0,3,34,0,0,0,681.0,423.0,461.0,605.0,466.57142857142856,456.92857142857144,491.4,107.17253557209641,107.14,107.58,107.14714285714287,0,0,0
2013-08-20,338.0,2013,8,20,1,3,34,0,0,0,376.0,405.0,328.0,817.0,459.85714285714283,450.85714285714283,483.76666666666665,111.73246107171693,104.9,107.14,107.28285714285714,0,0,0
2013-08-21,330.0,2013,8,21,2,3,34,0,0,0,338.0,454.0,403.0,295.0,450.2857142857143,451.57142857142856,467.8,119.79387058013987,103.93,104.9,107.01428571428572,0,0,0
2013-08-22,358.0,2013,8,22,3,3,34,0,0,0,330.0,339.0,360.0,470.0,432.57142857142856,446.35714285714283,468.96666666666664,128.0375688913957,104.93,103.93,106.59142857142858,0,0,0
2013-08-23,347.0,2013,8,23,4,3,34,0,0,0,358.0,469.0,347.0,431.0,435.2857142857143,446.2142857142857,465.23333333333335,125.9069951534516,106.48,104.93,106.23428571428572,0,0,0
2013-08-24,644.0,2013,8,24,5,3,34,1,0,0,347.0,495.0,570.0,282.0,417.85714285714283,446.2142857142857,462.43333333333334,128.87129053365362,106.48,106.48,106.07714285714287,0,0,1
2013-08-25,813.0,2013,8,25,6,3,34,1,0,0,644.0,681.0,662.0,596.0,439.14285714285717,451.5,474.5,153.6580929330095,106.48,106.48,105.92,0,0,0
2013-08-26,636.0,2013,8,26,0,3,35,0,0,0,813.0,376.0,423.0,548.0,458.0,462.2857142857143,481.73333333333335,191.68115887240077,105.88,106.48,105.76285714285714,0,0,0
2013-08-27,386.0,2013,8,27,1,3,35,0,0,0,636.0,338.0,405.0,700.0,495.14285714285717,477.5,484.6666666666667,198.222458003988,109.11,105.88,105.58285714285715,0,0,0
2013-08-28,613.0,2013,8,28,2,3,35,0,0,0,386.0,330.0,454.0,414.0,502.0,476.14285714285717,474.2,192.6317730801436,110.17,109.11,106.1842857142857,0,0,0
2013-08-29,432.0,2013,8,29,3,3,35,0,0,0,613.0,358.0,339.0,353.0,542.4285714285714,487.5,480.8333333333333,179.7858514481948,108.51,110.17,107.07571428571428,0,0,0
2013-08-30,410.0,2013,8,30,4,3,35,0,0,0,432.0,347.0,469.0,570.0,553.0,494.14285714285717,483.46666666666664,168.98520645310938,107.98,108.51,107.58714285714287,0,0,0
2013-08-31,493.0,2013,8,31,5,3,35,1,0,1,410.0,644.0,495.0,462.0,562.0,489.92857142857144,478.1333333333333,157.4706321826391,107.98,107.98,107.80142857142857,0,0,0
2013-09-01,711.0,2013,9,1,6,3,35,1,1,0,493.0,813.0,681.0,464.0,540.4285714285714,489.7857142857143,479.1666666666667,154.68339400514964,107.98,107.98,108.01571428571428,0,0,0
2013-09-02,583.0,2013,9,2,0,3,36,0,0,0,711.0,636.0,376.0,657.0,525.8571428571429,491.92857142857144,487.4,127.0661619937011,108.325,107.98,108.23,0,0,0
2013-09-03,345.0,2013,9,3,1,3,36,0,0,0,583.0,386.0,338.0,681.0,518.2857142857143,506.7142857142857,484.93333333333334,120.83558290188387,108.67,108.325,108.5792857142857,0,0,0
2013-09-04,670.0,2013,9,4,2,3,36,0,0,0,345.0,613.0,330.0,461.0,512.4285714285714,507.2142857142857,473.73333333333335,129.0321111750314,107.29,108.67,108.51642857142858,0,0,0
2013-09-05,331.0,2013,9,5,3,3,36,0,0,0,670.0,432.0,358.0,328.0,520.5714285714286,531.5,480.7,137.92855293334182,108.5,107.29,108.105,0,0,0
2013-09-06,415.0,2013,9,6,4,3,36,0,0,0,331.0,410.0,347.0,403.0,506.14285714285717,529.5714285714286,480.8,153.1779233129766,110.62,108.5,108.10357142857143,0,0,0
2013-09-07,791.0,2013,9,7,5,3,36,1,0,0,415.0,493.0,644.0,360.0,506.85714285714283,534.4285714285714,481.2,152.66567893213414,110.62,110.62,108.48071428571428,0,0,0
2013-09-08,786.0,2013,9,8,6,3,36,1,0,0,791.0,711.0,813.0,347.0,549.4285714285714,544.9285714285714,495.56666666666666,186.05541929118604,110.62,110.62,108.85785714285714,0,0,0
2013-09-09,541.0,2013,9,9,0,3,37,0,0,0,786.0,583.0,636.0,570.0,560.1428571428571,543.0,510.2,198.6440942753552,109.62,110.62,109.235,0,0,0
2013-09-10,342.0,2013,9,10,1,3,37,0,0,0,541.0,345.0,386.0,662.0,554.1428571428571,536.2142857142857,509.23333333333335,198.4728600853935,107.48,109.62,109.42,0,0,0
2013-09-11,435.0,2013,9,11,2,3,37,0,0,0,342.0,670.0,613.0,423.0,553.7142857142857,533.0714285714286,498.56666666666666,199.00227325813333,107.65,107.48,109.25,0,0,0
2013-09-12,621.0,2013,9,12,3,3,37,0,0,0,435.0,331.0,432.0,405.0,520.1428571428571,520.3571428571429,498.96666666666664,195.91361069905994,108.72,107.65,109.30142857142857,0,0,0
2013-09-13,323.0,2013,9,13,4,3,37,0,0,0,621.0,415.0,410.0,454.0,561.5714285714286,533.8571428571429,506.1666666666667,179.19994153910613,108.31,108.72,109.33285714285715,0,0,0
2013-09-14,632.0,2013,9,14,5,3,37,1,0,0,323.0,791.0,493.0,339.0,548.4285714285714,527.6428571428571,501.8,194.46495583425576,108.31,108.31,109.00285714285714,0,0,0
2013-09-15,710.0,2013,9,15,6,3,37,1,0,0,632.0,786.0,711.0,469.0,525.7142857142857,537.5714285714286,511.56666666666666,169.03225953025867,108.31,108.31,108.67285714285715,0,0,0
2013-09-16,524.0,2013,9,16,0,3,38,0,0,0,710.0,541.0,583.0,495.0,514.8571428571429,537.5,519.6,151.00709538674934,106.54,108.31,108.34285714285714,0,0,0
2013-09-17,314.0,2013,9,17,1,3,38,0,0,0,524.0,342.0,345.0,681.0,512.4285714285714,533.2857142857143,520.5666666666667,150.6528649388576,105.36,106.54,107.90285714285714,0,0,0
2013-09-18,414.0,2013,9,18,2,3,38,0,0,0,314.0,435.0,670.0,376.0,508.42857142857144,531.0714285714286,508.3333333333333,156.20164013528256,108.23,105.36,107.60000000000001,0,0,0
2013-09-19,372.0,2013,9,19,3,3,38,0,0,0,414.0,621.0,331.0,338.0,505.42857142857144,512.7857142857143,509.6,158.0378194640521,106.26,108.23,107.68285714285715,0,0,0
2013-09-20,346.0,2013,9,20,4,3,38,0,0,0,372.0,323.0,415.0,330.0,469.85714285714283,515.7142857142857,510.73333333333335,155.69460338691712,104.7,106.26,107.33142857142857,0,0,0
2013-09-21,726.0,2013,9,21,5,3,38,1,0,0,346.0,632.0,791.0,358.0,473.14285714285717,510.7857142857143,511.26666666666665,152.2841954717432,104.7,104.7,106.8157142857143,0,0,0
2013-09-22,866.0,2013,9,22,6,3,38,1,0,0,726.0,710.0,786.0,347.0,486.57142857142856,506.14285714285717,523.5333333333333,171.5525741989482,104.7,104.7,106.3,0,0,0
2013-09-23,516.0,2013,9,23,0,3,39,0,0,0,866.0,524.0,541.0,644.0,508.85714285714283,511.85714285714283,540.8333333333334,211.00981696864912,103.62,104.7,105.78428571428572,0,0,0
2013-09-24,306.0,2013,9,24,1,3,39,0,0,0,516.0,314.0,342.0,813.0,507.7142857142857,510.07142857142856,536.5666666666667,210.93578350271608,103.22,103.62,105.36714285714285,0,0,0
2013-09-25,486.0,2013,9,25,2,3,39,0,0,0,306.0,414.0,435.0,636.0,506.57142857142856,507.5,519.6666666666666,212.17827185557664,102.68,103.22,105.06142857142856,0,0,0
2013-09-26,428.0,2013,9,26,3,3,39,0,0,0,486.0,372.0,621.0,386.0,516.8571428571429,511.14285714285717,514.6666666666666,208.65875536501252,103.1,102.68,104.26857142857145,0,0,0
2013-09-27,370.0,2013,9,27,4,3,39,0,0,0,428.0,346.0,323.0,613.0,524.8571428571429,497.35714285714283,516.0666666666667,203.18089523987277,102.86,103.1,103.81714285714285,0,0,0
2013-09-28,609.0,2013,9,28,5,3,39,1,0,0,370.0,726.0,632.0,432.0,528.2857142857143,500.7142857142857,507.96666666666664,199.83469358923824,102.86,102.86,103.55428571428571,0,0,1
2013-09-29,764.0,2013,9,29,6,3,39,1,0,0,609.0,866.0,710.0,410.0,511.57142857142856,499.07142857142856,513.8666666666667,184.87460357663787,102.86,102.86,103.29142857142857,0,0,0
2013-09-30,416.0,2013,9,30,0,3,40,0,0,1,764.0,516.0,524.0,493.0,497.0,502.92857142857144,525.6666666666666,153.6695589026443,102.36,102.86,103.02857142857142,0,0,0
2013-10-01,336.0,2013,10,1,1,4,40,0,1,0,416.0,306.0,314.0,711.0,482.7142857142857,495.2142857142857,523.1,156.23562791044603,102.09,102.36,102.84857142857142,0,0,0
2013-10-02,407.0,2013,10,2,2,4,40,0,0,0,336.0,486.0,414.0,583.0,487.0,496.7857142857143,510.6,150.90062955468383,104.15,102.09,102.68714285714286,0,0,0
2013-10-03,303.0,2013,10,3,3,4,40,0,0,0,407.0,428.0,372.0,345.0,475.7142857142857,496.2857142857143,504.73333333333335,153.91200330677484,103.29,104.15,102.89714285714285,0,0,0
2013-10-04,550.0,2013,10,4,4,4,40,0,0,0,303.0,370.0,346.0,670.0,457.85714285714283,491.35714285714283,503.3333333333333,167.0602970700781,103.83,103.29,102.92428571428572,0,0,0
2013-10-05,678.0,2013,10,5,5,4,40,1,0,0,550.0,609.0,726.0,331.0,483.57142857142856,505.92857142857144,499.3333333333333,165.12506083052816,103.83,103.83,103.06285714285715,0,0,0
2013-10-06,719.0,2013,10,6,6,4,40,1,0,0,678.0,764.0,866.0,415.0,493.42857142857144,502.5,510.9,175.58839857543447,103.83,103.83,103.20142857142858,0,0,0
2013-10-07,515.0,2013,10,7,0,4,41,0,0,0,719.0,416.0,516.0,791.0,487.0,492.0,521.0333333333333,164.5053190629407,103.07,103.83,103.34,0,0,1
2013-10-08,346.0,2013,10,8,1,4,41,0,0,0,515.0,336.0,306.0,786.0,501.14285714285717,491.92857142857144,511.8333333333333,161.61417901020565,103.54,103.07,103.44142857142857,0,0,0
2013-10-09,601.0,2013,10,9,2,4,41,0,0,0,346.0,407.0,486.0,541.0,502.57142857142856,494.7857142857143,497.1666666666667,159.94671731846304,101.63,103.54,103.64857142857143,1,0,0
2013-10-10,277.0,2013,10,10,3,4,41,0,0,0,601.0,303.0,428.0,342.0,530.2857142857143,503.0,499.1666666666667,157.41422456448487,103.08,101.63,103.28857142857143,0,0,0
2013-10-11,221.0,2013,10,11,4,4,41,0,0,0,277.0,550.0,370.0,435.0,526.5714285714286,492.2142857142857,497.0,163.8463275377847,102.17,103.08,103.25857142857144,1,0,0
2013-10-12,558.0,2013,10,12,5,4,41,1,0,0,221.0,678.0,609.0,621.0,479.57142857142856,481.57142857142856,489.8666666666667,199.34714874882366,102.17,102.17,103.02142857142857,0,0,0
2013-10-13,485.0,2013,10,13,6,4,41,1,0,0,558.0,719.0,764.0,323.0,462.42857142857144,477.92857142857144,487.76666666666665,184.00892835481005,102.17,102.17,102.78428571428572,0,0,0
2013-10-14,276.0,2013,10,14,0,4,42,0,0,0,485.0,515.0,416.0,632.0,429.0,458.0,493.1666666666667,147.20394016465679,102.46,102.17,102.54714285714286,0,0,0
2013-10-15,345.0,2013,10,15,1,4,42,0,0,0,276.0,346.0,336.0,710.0,394.85714285714283,448.0,481.3,151.5843313928235,101.15,102.46,102.46000000000001,0,0,0
2013-10-16,396.0,2013,10,16,2,4,42,0,0,0,345.0,601.0,407.0,524.0,394.7142857142857,448.64285714285717,469.1333333333333,151.63851125369803,102.34,101.15,102.11857142857143,0,0,0
2013-10-17,329.0,2013,10,17,3,4,42,0,0,0,396.0,277.0,303.0,314.0,365.42857142857144,447.85714285714283,464.8666666666667,122.07218785464123,100.72,102.34,102.22,0,0,0
2013-10-18,427.0,2013,10,18,4,4,42,0,0,0,329.0,221.0,550.0,414.0,372.85714285714283,449.7142857142857,465.3666666666667,117.28232116198348,100.87,100.72,101.88285714285713,0,0,0
2013-10-19,737.0,2013,10,19,5,4,42,1,0,0,427.0,558.0,678.0,372.0,402.2857142857143,440.92857142857144,465.8,96.90152094732355,100.87,100.87,101.69714285714285,0,0,0
2013-10-20,904.0,2013,10,20,6,4,42,1,0,0,737.0,485.0,719.0,346.0,427.85714285714283,445.14285714285717,477.96666666666664,152.50620596271722,100.87,100.87,101.51142857142858,0,0,0
2013-10-21,394.0,2013,10,21,0,4,43,0,0,0,904.0,276.0,515.0,726.0,487.7142857142857,458.35714285714283,496.56666666666666,237.31674634386434,99.28,100.87,101.32571428571428,0,0,0
2013-10-22,351.0,2013,10,22,1,4,43,0,0,0,394.0,345.0,346.0,866.0,504.57142857142856,449.7142857142857,485.5,223.56420192184697,97.63,99.28,100.87142857142855,0,0,0
2013-10-23,310.0,2013,10,23,2,4,43,0,0,0,351.0,396.0,601.0,516.0,505.42857142857144,450.07142857142856,468.3333333333333,222.86083635522945,96.9,97.63,100.36857142857141,0,0,0
2013-10-24,384.0,2013,10,24,3,4,43,0,0,0,310.0,329.0,277.0,306.0,493.14285714285717,429.2857142857143,461.46666666666664,232.07859916518834,96.65,96.9,99.59142857142858,0,0,0
2013-10-25,297.0,2013,10,25,4,4,43,0,0,0,384.0,427.0,221.0,486.0,501.0,436.92857142857144,464.06666666666666,226.45823750381285,97.4,96.65,99.01,0,0,0
2013-10-26,531.0,2013,10,26,5,4,43,1,0,0,297.0,737.0,558.0,428.0,482.42857142857144,442.35714285714283,457.76666666666665,238.54619199284164,97.4,97.4,98.51428571428572,0,0,0
2013-10-27,801.0,2013,10,27,6,4,43,1,0,0,531.0,904.0,485.0,370.0,453.0,440.42857142857144,461.2,213.27447104611446,97.4,97.4,98.01857142857145,0,0,0
2013-10-28,297.0,2013,10,28,0,4,44,0,0,0,801.0,394.0,276.0,609.0,438.2857142857143,463.0,475.56666666666666,177.53094968269053,98.74,97.4,97.52285714285715,0,0,0
2013-10-29,352.0,2013,10,29,1,4,44,0,0,0,297.0,351.0,345.0,764.0,424.42857142857144,464.5,465.1666666666667,185.1844640197595,98.29,98.74,97.4457142857143,0,0,0
2013-10-30,497.0,2013,10,30,2,4,44,0,0,0,352.0,310.0,396.0,416.0,424.57142857142856,465.0,451.43333333333334,185.11875210510757,96.81,98.29,97.53999999999999,0,0,0
2013-10-31,224.0,2013,10,31,3,4,44,0,0,1,497.0,384.0,329.0,336.0,451.2857142857143,472.2142857142857,454.1333333333333,179.22863823034723,96.29,96.81,97.52714285714286,0,0,0
2013-11-01,375.0,2013,11,1,4,4,44,0,1,0,224.0,297.0,427.0,407.0,428.42857142857144,464.7142857142857,450.4,198.41526918969453,94.56,96.29,97.47571428571429,0,0,0
2013-11-02,549.0,2013,11,2,5,4,44,1,0,0,375.0,531.0,737.0,303.0,439.57142857142856,461.0,449.3333333333333,191.88699551459695,94.56,94.56,97.07000000000001,1,0,0
2013-11-03,860.0,2013,11,3,6,4,44,1,0,0,549.0,801.0,904.0,550.0,442.14285714285717,447.57142857142856,457.53333333333336,193.43080465757282,94.56,94.56,96.66428571428571,1,0,0
2013-11-04,406.0,2013,11,4,0,4,45,0,0,0,860.0,297.0,394.0,678.0,450.57142857142856,444.42857142857144,467.8666666666667,212.06198554735272,94.58,94.56,96.25857142857141,0,0,0
2013-11-05,475.0,2013,11,5,1,4,45,0,0,0,406.0,352.0,351.0,719.0,466.14285714285717,445.2857142857143,458.8,202.7012815050992,93.4,94.58,95.66428571428571,0,0,0
2013-11-06,295.0,2013,11,6,2,4,45,0,0,0,475.0,497.0,310.0,515.0,483.7142857142857,454.14285714285717,450.6666666666667,196.39052445379858,94.74,93.4,94.96571428571428,0,1,0
2013-11-07,389.0,2013,11,7,3,4,45,0,0,0,295.0,224.0,384.0,346.0,454.85714285714283,453.07142857142856,443.3333333333333,208.5756685805165,94.25,94.74,94.67,0,1,0
